        2.44  0.000301205  -0.00117603
        2.45  0.000289617  -0.00114178
        2.46  0.000278369  -0.00110816
        2.47  0.000267454  -0.00107517
        2.48  0.000256865  -0.00104283
        2.49  0.000246597  -0.00101112
         2.5  0.000236643 -0.000980063
        2.51  0.000226996 -0.000949657
        2.52   0.00021765 -0.000919906
        2.53  0.000208598  -0.00089081
        2.54  0.000199834 -0.000862373
        2.55   0.00019135 -0.000834596
        2.56  0.000183142 -0.000807478
        2.57  0.000175201  -0.00078102
        2.58  0.000167521 -0.000755222
        2.59  0.000160096 -0.000730083
         2.6   0.00015292 -0.000705602
        2.61  0.000145984 -0.000681777
        2.62  0.000139284 -0.000658606
        2.63  0.000132812 -0.000636088
        2.64  0.000126562 -0.000614218
        2.65  0.000120528 -0.000592995
        2.66  0.000114702 -0.000572416
        2.67   0.00010908 -0.000552476
        2.68  0.000103653 -0.000533173
        2.69   9.8416e-05 -0.000514503
         2.7  9.33628e-05 -0.000496462
        2.71  8.84868e-05 -0.000479046
        2.72  8.37819e-05 -0.000462252
        2.73  7.92418e-05 -0.000446076
        2.74  7.48603e-05 -0.000430513
        2.75  7.06315e-05 -0.000415561
        2.76  6.65491e-05 -0.000401215
        2.77  6.26072e-05 -0.000387473
        2.78  5.87997e-05 -0.000374331
        2.79  5.51206e-05 -0.000361787
         2.8  5.15639e-05 -0.000349837
        2.81  4.81238e-05 -0.000338481
        2.82  4.47943e-05 -0.000327715
        2.83  4.15695e-05  -0.00031754
        2.84  3.84435e-05 -0.000307955
        2.85  3.54104e-05 -0.000298959
        2.86  3.24643e-05 -0.000290554
        2.87  2.95993e-05 -0.000282742
        2.88  2.68095e-05 -0.000275524
        2.89  2.40888e-05 -0.000268905
         2.9  2.14314e-05 -0.000262889
        2.91  1.88311e-05 -0.000257481
        2.92  1.62818e-05 -0.000252689
        2.93  1.37773e-05 -0.000248521
        2.94  1.13113e-05 -0.000244987
        2.95  8.87754e-06 -0.000242099
        2.96  6.46937e-06 -0.000239868
        2.97  4.08017e-06 -0.000238312
        2.98  1.70313e-06 -0.000237447
        2.99 -6.68764e-07 -0.000237292
           3 -3.04271e-06 -0.000237869
